source,target
436977,16719
415960,16719
422435,16719
422055,16719
422954,16719
421616,16719
450858,16719
448546,16719
422017,16719
422335,16719
440306,16719
443995,16719
415386,16719
450283,16719
457993,16719
425557,16719
427268,16719
426195,16719
425839,16719
438660,16719
436771,16719
467135,16719
442268,16719
439100,16719
428287,16719
422446,16719
423165,16719
455131,16719
422931,16719
425468,16719
422435,16719
460749,16719
425743,16719
464622,16719
433286,16719
422017,16719
422055,16719
420862,16719
422608,16719
420103,16719
444096,16719
436255,16719
425501,16719
448287,16719
452602,16719
428558,16719
440934,16719
422017,16719
425877,16719
422533,16719
423035,16719
425782,16719
449330,16719
449617,16719
452710,16719
421668,16719
439516,16719
421616,16719
458602,16719
423017,16719
434425,16719
